wall_time_s,ros_time_s,network_profile,twin_stamp_s,real_stamp_s,aoi_s,aoi_twin_s,aoi_real_s,msg_dt_s,twin_joint1,twin_joint2,twin_joint3,twin_joint4,twin_joint5,twin_joint6,real_joint1,real_joint2,real_joint3,real_joint4,real_joint5,real_joint6,err_joint1,err_joint2,err_joint3,err_joint4,err_joint5,err_joint6,err_l2_rad,err_max_rad,n_twin,n_real
1777125624.756407022,1777125624.756415129,ideal,1777125624.729000092,1777125624.615158558,0.139368773,0.024842739,0.139368773,-0.113841534,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.496547669,0.246936396,0.261833251,1.632730842,-0.204211190,-1.601859450,0.359358341,0.179319724,0.189462900,1.167090058,-0.148097977,-1.150485396,1.704358834,1.167090058,32,214
1777125624.806368828,1777125624.806378365,ideal,1777125624.796000004,1777125624.615158558,0.189330578,0.007928848,0.189330578,-0.180841446,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.496547669,0.246936396,0.261833251,1.632730842,-0.204211190,-1.601859450,0.359358341,0.179319724,0.189462900,1.167090058,-0.148097977,-1.150485396,1.704358834,1.167090058,34,214
1777125624.856453419,1777125624.856462240,ideal,1777125624.796000004,1777125624.816766500,0.037731171,0.058013439,0.037731171,0.020766497,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.465944737,0.231579334,0.245736048,1.535706520,-0.191587806,-1.502150655,0.389961272,0.194676787,0.205560103,1.264114380,-0.160721362,-1.250194192,1.849060800,1.264114380,34,215
1777125624.906386375,1777125624.906398296,ideal,1777125624.894000053,1777125624.816766500,0.087664127,0.010241985,0.087664127,-0.077233553,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.465944737,0.231579334,0.245736048,1.535706520,-0.191587806,-1.502150655,0.389961272,0.194676787,0.205560103,1.264114380,-0.160721362,-1.250194192,1.849060800,1.264114380,37,215
1777125624.956547260,1777125624.956558704,ideal,1777125624.928999901,1777125624.816766500,0.137825012,0.025843859,0.137825012,-0.112233400,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.465944737,0.231579334,0.245736048,1.535706520,-0.191587806,-1.502150655,0.389961272,0.194676787,0.205560103,1.264114380,-0.160721362,-1.250194192,1.849060800,1.264114380,38,215
1777125625.006200075,1777125625.006208420,ideal,1777125624.996000051,1777125624.816766500,0.187477827,0.008616686,0.187477827,-0.179233551,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.465944737,0.231579334,0.245736048,1.535706520,-0.191587806,-1.502150655,0.389961272,0.194676787,0.205560103,1.264114380,-0.160721362,-1.250194192,1.849060800,1.264114380,40,215
1777125625.056567907,1777125625.056581974,ideal,1777125624.996000051,1777125625.018360376,0.036576271,0.058984518,0.036576271,0.022360325,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.434845209,0.216201171,0.229293689,1.431587577,-0.179284006,-1.400907993,0.421060801,0.210054949,0.222002462,1.368233323,-0.173025161,-1.351436853,1.999770505,1.368233323,40,216
1777125625.106218338,1777125625.106234789,ideal,1777125625.095999956,1777125625.018360376,0.086226702,0.008090019,0.086226702,-0.077639580,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.434845209,0.216201171,0.229293689,1.431587577,-0.179284006,-1.400907993,0.421060801,0.210054949,0.222002462,1.368233323,-0.173025161,-1.351436853,1.999770505,1.368233323,43,216
1777125625.156919241,1777125625.156933546,ideal,1777125625.130000114,1777125625.018360376,0.136927605,0.025145769,0.136927605,-0.111639738,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.434845209,0.216201171,0.229293689,1.431587577,-0.179284006,-1.400907993,0.421060801,0.210054949,0.222002462,1.368233323,-0.173025161,-1.351436853,1.999770505,1.368233323,44,216
1777125625.206379890,1777125625.206391573,ideal,1777125625.196000099,1777125625.018360376,0.186388254,0.008618116,0.186388254,-0.177639723,0.855906010,0.426256120,0.451296151,2.799820900,-0.352309167,-2.752344847,0.434845209,0.216201171,0.229293689,1.431587577,-0.179284006,-1.400907993,0.421060801,0.210054949,0.222002462,1.368233323,-0.173025161,-1.351436853,1.999770505,1.368233323,46,216
